-0.054755, -0.358230, 0.510104
-0.057663, -0.368850, 0.522702
-0.060442, -0.379288, 0.534736
-0.063303, -0.390423, 0.547131
-0.066007, -0.401662, 0.559226
-0.068687, -0.413654, 0.571622
-0.071028, -0.424945, 0.582830
-0.073212, -0.436505, 0.593857
-0.075375, -0.448883, 0.605195
-0.077402, -0.461036, 0.616027
-0.079395, -0.473385, 0.626886
-0.081434, -0.486444, 0.638217
-0.083313, -0.498807, 0.648876
-0.085217, -0.511418, 0.659672
-0.087109, -0.523954, 0.670404
-0.089000, -0.536484, 0.681131
-0.090895, -0.549037, 0.691877
-0.092811, -0.561730, 0.702744
-0.094811, -0.574976, 0.714083
-0.096632, -0.587041, 0.724412
-0.098516, -0.599522, 0.735096
-0.100402, -0.612103, 0.745791
-0.100402, -0.612103, 0.745791
-0.100402, -0.612103, 0.745791
-0.100402, -0.612103, 0.745791
-0.100402, -0.612103, 0.745791
-0.100402, -0.612103, 0.745791
-0.100402, -0.612103, 0.745791
-0.100402, -0.612103, 0.745791
-0.100402, -0.612103, 0.745791
-0.100402, -0.612103, 0.745791
-0.100402, -0.612103, 0.745791
-0.100402, -0.612103, 0.745791
-0.100402, -0.612103, 0.745791
-0.100402, -0.612103, 0.745791
-0.100402, -0.612103, 0.745791
-0.100402, -0.612103, 0.745791
-0.098552, -0.599159, 0.734852
-0.096796, -0.586877, 0.724473
-0.094972, -0.574116, 0.713688
-0.093150, -0.561369, 0.702916
-0.091382, -0.548647, 0.692234
-0.089645, -0.536154, 0.681744
-0.087864, -0.523340, 0.670985
-0.086087, -0.510560, 0.660254
-0.084365, -0.498166, 0.649848
-0.082611, -0.485460, 0.639255
-0.080874, -0.472877, 0.628764
-0.079077, -0.459852, 0.617905
-0.077309, -0.447049, 0.607231
-0.075548, -0.434285, 0.596590
-0.073786, -0.421519, 0.585947
-0.072013, -0.408586, 0.575240
-0.070303, -0.395836, 0.564908
-0.068559, -0.382830, 0.554597
-0.066761, -0.369576, 0.544399
-0.064987, -0.356567, 0.534539
-0.063198, -0.343609, 0.524795
-0.061337, -0.330377, 0.514851
-0.059481, -0.317182, 0.504934
-0.057572, -0.303603, 0.494730
-0.055682, -0.290167, 0.484633
-0.053852, -0.277153, 0.474852
-0.051990, -0.263913, 0.464903
-0.050127, -0.250573, 0.454950
-0.048253, -0.237152, 0.444936
-0.048253, -0.237152, 0.444936
-0.048253, -0.237152, 0.444936
-0.048253, -0.237152, 0.444936
-0.048253, -0.237152, 0.444936
-0.048253, -0.237152, 0.444936
-0.048253, -0.237152, 0.444936
-0.048253, -0.237152, 0.444936
-0.048253, -0.237152, 0.444936
-0.048253, -0.237152, 0.444936
-0.048253, -0.237152, 0.444936
-0.048253, -0.237152, 0.444936
-0.048253, -0.237152, 0.444936
-0.048253, -0.237152, 0.444936
-0.048253, -0.237152, 0.444936
-0.048253, -0.237152, 0.444936
-0.048253, -0.237152, 0.444936
-0.048253, -0.237152, 0.444936
-0.048253, -0.237152, 0.444936
-0.048253, -0.237152, 0.444936
-0.048253, -0.237152, 0.444936
-0.048253, -0.237152, 0.444936
-0.048253, -0.237152, 0.444936
-0.048253, -0.237152, 0.444936
-0.048253, -0.237152, 0.444936
-0.048253, -0.237152, 0.444936
-0.031662, -0.237152, 0.447564
-0.013780, -0.237152, 0.450396
0.001007, -0.237152, 0.452738
0.018510, -0.237152, 0.455510
0.034447, -0.237152, 0.458035
0.034447, -0.237152, 0.458035
0.034447, -0.237152, 0.458035
0.034447, -0.237152, 0.458035
0.034447, -0.237152, 0.458035
0.034447, -0.237152, 0.458035
0.034447, -0.237152, 0.458035
0.034447, -0.237152, 0.458035
0.034447, -0.237152, 0.458035
0.034447, -0.237152, 0.458035
0.034447, -0.237152, 0.458035
0.033125, -0.251675, 0.466383
0.031799, -0.266924, 0.474944
0.030650, -0.281707, 0.482922
0.029695, -0.295052, 0.489893
0.028732, -0.309723, 0.497306
0.027803, -0.324657, 0.504660
0.026867, -0.340269, 0.512285
0.025983, -0.355005, 0.519482
0.025983, -0.355005, 0.519482
0.025983, -0.355005, 0.519482
0.025983, -0.355005, 0.519482
0.025983, -0.355005, 0.519482
0.025983, -0.355005, 0.519482
0.025983, -0.355005, 0.519482
0.025983, -0.355005, 0.519482
0.025983, -0.355005, 0.519482
0.025983, -0.355005, 0.519482
0.025983, -0.355005, 0.519482
0.025983, -0.355005, 0.519482
0.025983, -0.355005, 0.519482
0.025983, -0.355005, 0.519482
0.025983, -0.355005, 0.519482
0.025983, -0.355005, 0.519482
0.025983, -0.355005, 0.519482
0.026579, -0.338991, 0.513620
0.027085, -0.323551, 0.508267
0.027556, -0.307724, 0.503085
0.027985, -0.292013, 0.498180
0.028370, -0.275734, 0.493405
0.028710, -0.259604, 0.488975
0.028999, -0.243509, 0.484852
0.029254, -0.227608, 0.481014
0.029254, -0.227608, 0.481014
0.029254, -0.227608, 0.481014
0.029254, -0.227608, 0.481014
0.029254, -0.227608, 0.481014
0.029254, -0.227608, 0.481014
0.029254, -0.227608, 0.481014
0.029254, -0.227608, 0.481014
0.029254, -0.227608, 0.481014
0.029254, -0.227608, 0.481014
0.029254, -0.227608, 0.481014
0.029254, -0.227608, 0.481014
0.029254, -0.227608, 0.481014
0.029254, -0.227608, 0.481014
0.029254, -0.227608, 0.481014
0.029254, -0.227608, 0.481014
0.029254, -0.227608, 0.481014
0.029254, -0.227608, 0.481014
0.029254, -0.227608, 0.481014
0.029254, -0.227608, 0.481014
0.029254, -0.227608, 0.481014
0.029254, -0.227608, 0.481014
0.029254, -0.227608, 0.481014
0.029254, -0.227608, 0.481014
0.029254, -0.227608, 0.481014
0.029254, -0.227608, 0.481014
0.029275, -0.244755, 0.484037
0.029304, -0.260506, 0.486814
0.029335, -0.277193, 0.489757
0.029376, -0.293912, 0.492704
0.029414, -0.309575, 0.495466
0.029456, -0.326408, 0.498434
0.029498, -0.343481, 0.501444
0.029539, -0.359851, 0.504389
0.029579, -0.375534, 0.507267
0.029624, -0.392128, 0.510492
0.029670, -0.408269, 0.513747
0.029717, -0.424585, 0.517155
0.029767, -0.440963, 0.520695
0.029816, -0.457180, 0.524261
0.029868, -0.473578, 0.527986
0.029919, -0.489274, 0.531609
0.029973, -0.505985, 0.535467
0.030024, -0.521768, 0.539110
0.030076, -0.537928, 0.542841
0.030132, -0.555233, 0.546835
0.030182, -0.570759, 0.550420
0.030236, -0.587463, 0.554276
0.030286, -0.603264, 0.557923
0.030339, -0.619436, 0.561656
0.030391, -0.635833, 0.565441
0.030444, -0.652002, 0.569174
0.030496, -0.668246, 0.572924
0.030548, -0.684482, 0.576672
0.030601, -0.700821, 0.580444
0.030653, -0.717069, 0.584194
0.030706, -0.733318, 0.587945
0.030759, -0.749807, 0.591752
0.030811, -0.765858, 0.595457
0.030862, -0.781953, 0.599172
0.030915, -0.798266, 0.602938
0.030967, -0.814455, 0.606675
0.031019, -0.830461, 0.610370
0.031071, -0.846721, 0.614124
0.031123, -0.862723, 0.617818
0.031175, -0.878927, 0.621558
0.031228, -0.895354, 0.625351
0.031281, -0.911867, 0.629163
0.031335, -0.928457, 0.632992
0.031387, -0.944800, 0.636765
0.031439, -0.960725, 0.640441
0.031492, -0.977212, 0.644247
0.031545, -0.993679, 0.648049
0.031596, -1.009462, 0.651692
0.031648, -1.025788, 0.655461
0.031700, -1.041936, 0.659188
0.031753, -1.058153, 0.662932
0.031805, -1.074446, 0.666693
0.031857, -1.090626, 0.670428
0.031909, -1.106680, 0.674134
0.031962, -1.122949, 0.677890
0.032014, -1.139258, 0.681655
0.032067, -1.155595, 0.685426
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032118, -1.171401, 0.689075
0.032066, -1.155159, 0.685385
0.032014, -1.138782, 0.681665
0.031961, -1.122084, 0.677871
0.031912, -1.106558, 0.674344
0.031860, -1.090139, 0.670614
0.031809, -1.074129, 0.666977
0.031757, -1.057759, 0.663258
0.031706, -1.041670, 0.659604
0.031654, -1.025331, 0.655892
0.031603, -1.009056, 0.652194
0.031551, -0.992741, 0.648488
0.031499, -0.976426, 0.644782
0.031448, -0.960196, 0.641095
0.031396, -0.944018, 0.637420
0.031342, -0.926720, 0.633490
0.031288, -0.909972, 0.629685
0.031240, -0.894773, 0.626233
0.031190, -0.879005, 0.622651
0.031025, -0.826772, 0.610785
0.030876, -0.780086, 0.600179
0.030843, -0.769675, 0.597814
0.030826, -0.764135, 0.596556
0.030771, -0.746844, 0.592627
0.030721, -0.731068, 0.589044
0.030632, -0.703038, 0.582676
0.030581, -0.686983, 0.579029
0.030529, -0.670665, 0.575322
0.030478, -0.654375, 0.571621
0.030426, -0.637919, 0.567883
0.030375, -0.621954, 0.564256
0.030323, -0.605632, 0.560548
0.030272, -0.589420, 0.556865
0.030219, -0.572964, 0.553127
0.030168, -0.556817, 0.549459
0.030117, -0.540513, 0.545755
0.030065, -0.524312, 0.542075
0.030013, -0.507923, 0.538351
0.029962, -0.491786, 0.534686
0.029909, -0.475096, 0.530894
0.029859, -0.459195, 0.527282
0.029806, -0.442761, 0.523548
0.029756, -0.426771, 0.519916
0.029704, -0.410412, 0.516200
0.029653, -0.394259, 0.512530
